STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/15/2013,3.58,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",59,",,W",,,290,",,W",260,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/16/2013,2.01,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",64,",,W",,,280,",,W",180,",,W",8.1,",,W",13,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/17/2013,2.01,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,84,",,W",64,",,W",,,110,",,W",200,",,W",8.1,",,W",11,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/18/2013,2.91,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,76,",,W",68,",,W",,,70,",,W",50,",,W",10.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/19/2013,3.36,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,79,",,W",66,",,W",,,250,",,W",250,",,W",8.9,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/20/2013,2.91,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,88,",,W",68,",,W",,,280,",,W",280,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/21/2013,2.46,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,90,",,W",72,",,W",,,180,",,W",250,",,W",8.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/22/2013,3.8,",,W",,,0.25,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",71,",,W",,,260,",,W",280,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/23/2013,5.59,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",71,",,W",,,40,",,W",30,",,W",13,",,W",19,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/24/2013,4.92,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",65,",,W",,,50,",,W",50,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/25/2013,4.03,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",64,",,W",,,290,",,W",270,",,W",10.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/26/2013,5.82,",,W",,,0.04,",,W,2400",0,",,W,",0,",,W,",,,84,",,W",68,",,W",,,260,",,W",260,",,W",14.1,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/27/2013,4.7,",,W",,,0.01,",,W,2400",0,",,W,",0,",,W,",,,87,",,W",71,",,W",,,40,",,W",40,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/28/2013,2.68,",,W",,,0.43,",,W,2400",0,",,W,",0,",,W,",,,86,",,W",71,",,W",,,290,",,W",280,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/29/2013,4.92,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,80,",,W",71,",,W",,,80,",,W",80,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/30/2013,4.25,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,85,",,W",70,",,W",,,260,",,W",260,",,W",13,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/31/2013,4.92,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,86,",,W",73,",,W",,,220,",,W",230,",,W",13,",,W",23.9,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/1/2013,2.46,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,84,",,W",75,",,W",,,240,",,W",260,",,W",10.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/2/2013,0.89,",,W",,,0.05,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",74,",,W",,,150,",,W",140,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/3/2013,2.91,",,W",,,0.03,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",68,",,W",,,300,",,W",280,",,W",12.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/4/2013,5.37,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",65,",,W",,,250,",,W",250,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/5/2013,5.59,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",64,",,W",,,310,",,W",20,",,W",13,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/6/2013,3.58,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",57,",,W",,,60,",,W",50,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/7/2013,3.36,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",59,",,W",,,270,",,W",270,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/8/2013,6.49,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,83,",,W",64,",,W",,,30,",,W",20,",,W",15,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/9/2013,4.25,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",57,",,W",,,60,",,W",180,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/10/2013,5.82,",,W",,,0.01,",,W,2400",0,",,W,",0,",,W,",,,87,",,W",68,",,W",,,240,",,W",250,",,W",12.1,",,W",21.9,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/11/2013,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,96,",,W",77,",,W",,,260,",,W",250,",,W",12.1,",,W",21,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/12/2013,4.03,",,W",,,1.6,",,W,2400",0,",,W,",0,",,W,",,,87,",,W",70,",,W",,,290,",,W",290,",,W",15,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/13/2013,5.14,",,W",,,0.06,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",59,",,W",,,290,",,W",300,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/14/2013,4.7,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",54,",,W",,,290,",,W",270,",,W",12.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/15/2013,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",51,",,W",,,290,",,W",160,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/16/2013,4.7,",,W",,,0.03,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",56,",,W",,,20,",,W",20,",,W",14.1,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/17/2013,4.7,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",50,",,W",,,60,",,W",40,",,W",17,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/18/2013,2.68,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",51,",,W",,,250,",,W",240,",,W",8.9,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/19/2013,2.46,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",55,",,W",,,270,",,W",170,",,W",8.1,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/20/2013,3.13,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,79,",,W",60,",,W",,,220,",,W",160,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/21/2013,4.47,",,W",,,0.72,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",61,",,W",,,180,",,W",180,",,W",16.1,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/22/2013,5.82,",,W",,,0.45,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",54,",,W",,,300,",,W",290,",,W",14.1,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/23/2013,4.03,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",50,",,W",,,360,",,W",290,",,W",12.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/24/2013,4.03,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",47,",,W",,,270,",,W",290,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/25/2013,1.79,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",52,",,W",,,280,",,W",30,",,W",6.9,",,W",11,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/26/2013,3.58,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",58,",,W",,,70,",,W",20,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/27/2013,4.7,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",57,",,W",,,70,",,W",60,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/28/2013,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",56,",,W",,,60,",,W",80,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/29/2013,3.13,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",57,",,W",,,70,",,W",60,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/30/2013,3.36,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,75,",,W",56,",,W",,,250,",,W",260,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/1/2013,2.01,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",59,",,W",,,280,",,W",260,",,W",10.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/2/2013,4.03,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",64,",,W",,,270,",,W",270,",,W",13,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/3/2013,1.57,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",63,",,W",,,260,",,W",260,",,W",6.9,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/4/2013,2.91,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,86,",,W",66,",,W",,,60,",,W",290,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/5/2013,3.58,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",64,",,W",,,150,",,W",160,",,W",8.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/6/2013,5.82,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,70,",,W",65,",,W",,,140,",,W",140,",,W",10.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/7/2013,5.82,",,W",,,0.25,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",60,",,W",,,270,",,W",260,",,W",15,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/8/2013,6.04,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",54,",,W",,,60,",,W",30,",,W",13,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/9/2013,8.5,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,62,",,W",53,",,W",,,60,",,W",70,",,W",18.1,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/10/2013,8.95,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,65,",,W",54,",,W",,,70,",,W",40,",,W",16.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/11/2013,9.4,",,W",,,0.02,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",60,",,W",,,70,",,W",80,",,W",17,",,W",25.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/12/2013,11.18,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",60,",,W",,,60,",,W",70,",,W",21,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/13/2013,8.5,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",56,",,W",,,70,",,W",80,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/14/2013,2.46,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",52,",,W",,,60,",,W",180,",,W",8.1,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/15/2013,2.91,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",53,",,W",,,180,",,W",180,",,W",8.1,",,W",13,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/16/2013,3.13,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",56,",,W",,,80,",,W",180,",,W",8.1,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/17/2013,2.68,",,W",,,0.02,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",61,",,W",,,190,",,W",250,",,W",8.9,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/18/2013,6.71,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",55,",,W",,,290,",,W",280,",,W",15,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/19/2013,3.36,",,W",,,0.01,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",52,",,W",,,260,",,W",260,",,W",10.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/20/2013,5.59,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",50,",,W",,,280,",,W",290,",,W",14.1,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/21/2013,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",50,",,W",,,210,",,W",230,",,W",10.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/22/2013,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",51,",,W",,,250,",,W",250,",,W",12.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/23/2013,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",45,",,W",,,60,",,W",310,",,W",14.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/24/2013,6.71,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,54,",,W",41,",,W",,,290,",,W",290,",,W",15,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/25/2013,5.14,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",40,",,W",,,310,",,W",260,",,W",15,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/26/2013,6.26,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",41,",,W",,,250,",,W",250,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/27/2013,5.14,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",46,",,W",,,300,",,W",280,",,W",13,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/28/2013,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",43,",,W",,,270,",,W",280,",,W",13,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/29/2013,4.92,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",44,",,W",,,60,",,W",50,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/30/2013,2.01,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",47,",,W",,,260,",,W",260,",,W",8.9,",,W",13,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/31/2013,3.58,",,W",,,0.06,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",53,",,W",,,250,",,W",240,",,W",13,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/1/2013,4.92,",,W",,,0.13,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",59,",,W",,,280,",,W",260,",,W",23,",,W",44.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/2/2013,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",55,",,W",,,290,",,W",290,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/3/2013,6.26,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",37,",,W",,,340,",,W",350,",,W",15,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/4/2013,6.49,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,46,",,W",35,",,W",,,50,",,W",40,",,W",15,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/5/2013,4.03,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,55,",,W",41,",,W",,,100,",,W",100,",,W",10.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/6/2013,3.58,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,61,",,W",49,",,W",,,210,",,W",190,",,W",8.9,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/7/2013,6.71,",,W",,,0.13,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",44,",,W",,,310,",,W",310,",,W",15,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/8/2013,8.72,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,50,",,W",40,",,W",,,290,",,W",270,",,W",16.1,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/9/2013,4.92,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,50,",,W",38,",,W",,,250,",,W",250,",,W",13,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/10/2013,7.61,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,61,",,W",44,",,W",,,280,",,W",250,",,W",18.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/11/2013,6.49,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,53,",,W",43,",,W",,,290,",,W",240,",,W",16.1,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/12/2013,6.26,",,W",,,0.03,",,W,2400",0,"T,,W,",0,",,W,",,,52,",,W",31,",,W",,,340,",,W",340,",,W",16.1,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
